Id;Ano;Numero_Accidente;Provincia;Mes;Dia;Hora;Dia_Semana;Tipo_Dia;Vehiculos_Implicados;Carretera;Pk;Km;Hm;Sentido;Zona;Tipo_Via;Anchura_Calzada;Anchura_Carril;Marcas_Viales;Arcen;Arcen_Pavimentado;Mediana;Barrera_Seguridad;Paneles_Direccionales;Hitos_Arista;Captafaros;Interseccion_Tipo;Interseccion_Acondicionamiento;Prioridad_Regulada_por;Superficie;Luminosidad;Factores_Atmosfericos;Visibilidad_Restringida_por;Otras_Circunstancias;Senalizacion_Peligro;Aceras;Arboles;Arboles_Metros_Calzada;Visibilidad_Senalizacion_Vertical;Colision_Vehiculos_Marcha;Colision_Vehiculo_Obstaculo_1;Colision_Vehiculo_Obstaculo_2;Atropello_1;Atropello_2;Vuelco_1;Vuelco_2;Salida_Sin_Colision;Salida_Con_Colision;Lado_Salida;Otro;Circulacion;Circulacion_Medidas_Especiales;Distraccion;Inexperiencia_Conductor;Alcohol_Drogas;Cansancio_Sueno;Enfermedad;Velocidad_Inadecuada;Infraccion_Norma_Circulacion;Estado_Condicion_Via;Estado_Condicion_Senalizacion;Tramo_Obras;Mal_Estado_Vehiculo;Averia_Mecanica;Meteorologia_Adversa;Irrupcion_Animal;Circular_Sentido_Contrario;Otro_Factor;Sin_Opinion_Definida;Pendiente;Curvatura;Peralte;GPS_x;GPS_y;GPS_z;Tipo_Est;IMD;N_Muertos;N_Graves;N_Leves;N_Victimas;N_Conductores;N_Pasajeros;N_Peatones;Gravedad;Grado_Gravedad;Hora_Real;Fuera_o_Interseccion
8242;3;2,01E+12;1;12;18;6;2;1;2;CV-790;3.5;3;5;0;1;5;3;2;2;2;2;1;1;2;1;1;7;7;8;3;5;3;2;14;1;1;1;NaN;2;2;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;1;1;724956092;4289067616;495.754;Cob;1969;0;0;0;0;2;0;0;0;4;20;5
8244;3;2,01E+12;2;1;4;4;4;1;2;CV-10;63.6;63;6;1;1;5;3;2;3;4;2;1;1;1;1;1;1;4;8;1;1;1;9;14;3;1;1;NaN;1;2;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;2;750694.19;4436529177;148.538;Cob;5054;0;0;1;1;2;0;0;0;3;12;7
8248;3;2,01E+12;2;1;3;6;3;1;2;CV-10;23;23;0;1;1;5;3;2;3;3;2;1;2;1;1;1;5;1;8;1;3;1;9;14;1;1;1;NaN;1;3;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;766078693;4471676.73;206.665;Pri;21988;0;0;0;0;2;0;0;0;4;18;6
8249;3;2,01E+12;2;1;4;1;4;1;1;CV-18;3.1;3;1;1;1;5;3;1;3;4;2;1;2;1;2;1;5;6;4;1;5;1;9;14;1;1;2;8;2;NaN;30;32;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;2;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;1;1;746792997;4417993462;-5.321;Cob;16624;0;0;0;0;1;0;0;0;4;3;6
8251;3;2,01E+12;2;1;7;6;7;3;2;CV-20;36.5;36;5;1;1;5;2;3;3;1;2;1;2;2;1;1;7;7;5;1;2;1;2;14;3;1;1;NaN;2;1;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;2;724971479;4435596716;284.293;Cob;647;0;0;0;0;2;0;0;0;4;18;1
8255;3;2,01E+12;2;1;9;6;2;1;2;CV-135;22.1;22;1;1;1;5;2;2;3;1;2;1;1;1;1;1;1;1;3;1;4;1;9;14;1;1;1;NaN;2;2;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;2;773020941;4485886446;313.559;NaN;0;0;0;1;1;2;1;0;0;3;19;7
8257;3;2,01E+12;2;1;10;3;3;1;2;CV-10;10.6;10;6;0;1;2;3;2;3;4;2;2;2;1;2;1;7;7;8;1;1;1;9;14;3;1;1;NaN;1;2;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;740519935;4425097934;74.897;Sec;35935;0;0;1;1;2;0;0;0;3;9;2
8258;3;2,01E+12;2;1;13;1;6;2;1;CV-230;17.6;17;6;0;1;5;3;2;3;3;2;1;1;2;1;1;7;7;8;2;5;1;2;14;3;1;1;NaN;2;NaN;NaN;;NaN;;NaN;;56;NaN;50;NaN;1;4;1;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;1;2;2;2;734513878;4412441483;147.408;Sec;2163;0;0;1;1;1;0;0;0;3;23;4
8260;3;2,01E+12;2;1;14;6;7;3;2;CV-15;0;0;0;1;1;5;3;2;3;3;2;1;1;1;1;1;1;1;4;1;4;1;9;14;1;1;1;NaN;2;1;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;2;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;727999691;4482967652;1.112.531;Pri;10340;0;0;0;0;2;0;0;0;4;21;6
8261;3;2,01E+12;2;1;17;3;3;1;1;CV-205;1.5;1;5;1;1;5;2;3;3;2;2;1;2;2;1;1;7;7;8;2;1;1;2;14;1;1;1;NaN;2;NaN;NaN;;NaN;;NaN;;NaN;63;60;NaN;1;4;1;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;1;2;1;1;721335606;4432597.8;468.184;Cob;717;0;0;1;1;1;0;0;0;3;9;5
8263;3;2,01E+12;2;1;18;4;4;1;2;CV-18;6.2;6;2;0;1;5;3;2;3;3;2;1;1;2;1;1;7;7;7;1;1;1;2;14;1;1;1;NaN;2;3;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;750596156;4422794497;3.616;Cob;16624;0;0;1;1;2;0;0;0;3;13;2
8264;3;2,01E+12;2;1;18;6;4;1;1;CV-190;1.1;1;1;1;1;5;3;1;4;1;2;2;1;1;1;1;5;1;4;1;3;1;9;14;2;1;1;NaN;2;NaN;NaN;;NaN;;NaN;;NaN;51;50;NaN;1;4;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;707411252;4448914081;787.377;Cob;4856;0;0;0;0;1;0;0;0;4;22;7
8265;3;2,01E+12;2;1;20;1;6;2;1;CV-16;13.1;13;1;1;1;1;3;2;3;3;2;1;1;1;1;1;5;1;8;1;3;1;9;14;1;1;1;NaN;1;NaN;NaN;;NaN;;NaN;;NaN;63;60;NaN;1;4;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;748686079;4431297932;67.127;Sec;7470;0;0;0;0;1;0;0;0;4;0;6
8271;3;2,01E+12;2;1;20;6;6;2;2;CV-222;6;6;0;0;1;1;3;3;3;4;2;1;1;1;1;1;7;7;8;1;2;1;9;14;1;1;1;NaN;2;4;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;2;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;1;1;745184321;4421373042;29.352;Cob;7420;0;2;2;4;2;3;0;1;2;18;1
8273;3;2,01E+12;2;1;21;6;7;3;1;CV-135;20.8;20;8;1;1;5;2;2;3;1;2;1;1;1;1;1;7;7;8;1;4;1;9;14;3;1;1;NaN;1;NaN;NaN;;NaN;;12;9;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;774159574;4485560593;302.621;Pri;3706;0;0;1;1;1;0;2;0;3;21;1
8275;3;2,01E+12;2;1;20;3;6;2;2;CV-16;2.9;2;9;1;1;5;3;2;3;3;2;2;1;1;1;1;5;3;5;1;1;1;9;14;3;1;3;NaN;2;3;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;741625711;4437189499;126.502;Sec;23726;0;0;0;0;2;0;0;0;4;10;6
8276;3;2,01E+12;2;1;19;5;5;1;1;CV-18;6;6;0;0;1;5;3;2;3;3;2;1;1;2;2;2;7;7;8;1;1;1;9;14;1;1;1;NaN;2;NaN;NaN;;NaN;;12;9;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;1;2;1;1;750656537;4422873.83;3.928;Cob;16624;0;0;0;0;1;0;0;0;4;16;2
8277;3;2,01E+12;2;1;23;4;2;1;1;CV-230;26.1;26;1;1;1;5;2;3;3;3;2;1;1;2;1;1;7;7;8;1;1;1;9;14;1;1;3;NaN;2;NaN;NaN;;NaN;;NaN;;NaN;53;50;NaN;1;4;2;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;721296134;4411001736;228.5;Cob;4421;0;0;1;1;1;0;0;0;3;13;5
8280;3;2,01E+12;2;1;23;2;2;1;3;CV-15;11.1;11;1;1;1;5;3;2;3;3;2;1;1;1;1;1;7;7;8;1;5;1;9;14;2;1;1;NaN;1;NaN;NaN;;21;24;NaN;;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;735814802;4481415919;1.163.945;Cob;6237;0;0;0;0;3;0;0;0;4;6;1
8281;3;2,01E+12;2;1;23;6;2;1;1;CV-222;5.4;5;4;0;1;5;2;3;3;4;2;1;1;1;1;1;7;7;8;1;1;1;9;14;1;1;1;NaN;2;NaN;NaN;;NaN;;NaN;;NaN;51;50;NaN;1;4;2;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;1;1;744633947;4421736958;27.077;Cob;7420;0;0;0;0;1;0;0;0;4;17;2
8283;3;2,01E+12;2;1;23;4;2;1;2;CV-15;0.9;0;9;0;1;5;3;2;3;4;2;1;1;1;1;1;7;7;8;1;2;1;9;14;3;1;1;NaN;1;3;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;755941511;4444914616;264.929;Pri;10340;0;0;0;0;2;0;0;0;4;13;1
8284;3;2,01E+12;2;1;25;3;4;1;1;CV-10;43.6;43;6;0;1;5;3;2;3;1;2;1;1;2;1;1;5;6;4;1;2;1;9;14;1;1;1;NaN;2;NaN;NaN;;NaN;;NaN;;NaN;NaN;NaN;71;1;4;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;759151.79;4450031589;252.165;NaN;0;0;0;0;0;1;0;0;0;4;7;6
8287;3;2,01E+12;2;1;25;3;4;1;3;CV-10;15;15;0;1;1;5;3;2;3;4;2;2;2;1;2;2;7;7;8;1;1;1;9;14;1;1;1;NaN;2;5;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;769123381;4478717487;301.148;Cob;23749;0;0;0;0;3;0;0;0;4;8;2
8288;3;2,01E+12;2;1;26;2;5;1;1;CV-195;38;38;0;1;1;5;1;3;3;3;2;1;1;2;2;2;7;7;5;1;4;7;4;13;2;1;1;NaN;3;NaN;NaN;;NaN;;NaN;;65;NaN;60;NaN;1;4;1;1;1;1;1;1;1;2;1;1;1;1;2;1;1;1;1;2;1;2;707753389;4423454047;551.685;Cob;283;0;0;0;0;1;1;0;0;4;5;2
8291;3;2,01E+12;2;1;30;3;2;1;3;CV-16;3.1;3;1;0;1;5;3;2;3;3;2;2;1;1;1;1;7;7;8;1;5;1;9;14;3;1;1;NaN;1;5;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;746510015;4432715151;94.425;Sec;23726;0;0;0;0;3;0;0;0;4;7;1
8295;3;2,01E+12;2;1;29;3;1;1;4;CV-10;5;5;0;0;1;5;3;2;3;4;2;2;2;1;1;2;7;7;8;1;2;1;9;14;3;1;1;NaN;1;5;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;2;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;2;739726024;4419654572;81.89;Sec;34199;0;0;0;0;4;0;0;0;4;7;1
8298;3;2,01E+12;2;1;29;3;1;4;3;CV-10;4.9;4;9;0;1;5;3;2;3;4;2;2;2;1;2;2;7;7;8;1;2;1;9;14;3;1;3;NaN;1;5;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;3;4;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;2;739744782;4419557463;79.23;Cob;30811;0;0;0;0;3;0;0;0;4;7;1
8299;3;2,01E+12;2;1;30;6;2;1;1;CV-14;13.3;13;3;0;1;5;2;2;3;1;2;1;1;1;2;2;7;7;8;3;2;4;2;14;2;1;1;NaN;1;NaN;NaN;;NaN;;NaN;;67;NaN;60;NaN;1;4;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;737816832;4507007723;668.72;Pri;926;0;0;0;0;1;0;0;0;4;17;2
8301;3;2,01E+12;2;2;1;3;4;1;2;CV-10;13.5;13;5;0;1;2;3;2;3;4;2;2;2;1;2;1;7;7;8;3;5;1;9;14;3;1;1;NaN;1;4;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;2;742302488;4427104935;76.685;Sec;35935;0;0;0;0;2;0;0;0;4;7;1
8302;3;2,01E+12;2;2;1;6;4;1;1;CV-16;0.7;0;7;0;1;3;3;2;3;4;2;2;1;1;1;1;7;7;8;1;5;1;9;14;3;1;3;NaN;1;NaN;NaN;;NaN;;NaN;;NaN;61;60;NaN;1;4;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;748454023;4431449422;69.556;Sec;16809;0;0;0;0;1;0;0;0;4;21;1
8303;3;2,01E+12;2;2;3;3;6;2;1;CV-230;0.8;0;8;1;1;5;3;2;3;1;2;1;2;2;2;2;7;7;8;3;1;4;2;14;1;1;3;NaN;4;NaN;NaN;;NaN;;NaN;;NaN;54;50;NaN;1;4;1;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;1;2;1;1;740140473;4407891549;7.032;Cob;1054;0;0;0;0;0;0;0;0;4;9;4
8304;3;2,01E+12;2;2;3;4;6;2;1;CV-10;40.2;40;2;1;1;5;3;2;3;4;2;1;1;1;1;1;7;7;8;1;1;5;9;14;3;1;2;8;1;NaN;NaN;;NaN;;NaN;;66;NaN;60;NaN;1;4;2;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;1;2;759394319;4456806992;304.175;NaN;0;0;0;1;1;1;0;0;0;3;13;1
8305;3;2,01E+12;2;2;4;1;7;3;1;CV-10;56.3;56;3;1;1;5;3;2;3;3;2;1;1;2;2;2;7;7;8;3;4;2;4;14;3;1;1;NaN;2;NaN;NaN;;NaN;;NaN;;NaN;51;50;NaN;1;4;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;1;1;755035903;4442106.67;286.77;Cob;5530;1;0;0;1;1;0;0;1;1;0;4
8309;3;2,01E+12;2;2;4;1;7;3;2;CV-10;56.3;56;3;0;1;5;3;2;3;3;2;1;1;1;2;2;7;7;8;3;4;2;4;14;3;1;1;NaN;2;4;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;761874716;4461805502;236.286;Cob;5530;0;0;0;0;2;0;0;0;4;1;1
8310;3;2,01E+12;2;2;4;6;7;3;1;CV-10;38.6;38;6;1;1;5;3;2;3;3;2;1;2;2;1;1;7;7;8;3;5;4;9;14;3;1;1;NaN;1;NaN;NaN;;21;24;NaN;;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;2;1;1;760149301;4458309101;285.07;Cob;8334;0;0;0;0;1;0;0;0;4;18;2
8311;3;2,01E+12;2;2;4;6;7;3;1;CV-15;0;0;0;1;1;5;3;2;3;3;2;1;1;1;1;1;5;1;4;3;5;4;9;14;3;1;1;NaN;1;NaN;NaN;;NaN;;NaN;;NaN;NaN;NaN;71;1;4;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;727999691;4482967652;1.112.531;Pri;10340;0;0;0;0;1;0;0;0;4;20;6
8312;3;2,01E+12;2;2;5;4;1;1;1;CV-20;23.3;23;3;1;1;5;3;2;3;1;2;1;1;1;1;1;7;7;8;3;1;1;9;13;2;1;1;NaN;1;NaN;NaN;;NaN;;NaN;;66;NaN;60;NaN;1;4;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;2;1;1;716174932;4437157209;363.736;Cob;647;0;0;0;0;1;0;0;0;4;11;2
8313;3;2,01E+12;2;2;4;2;7;3;1;CV-18;12;12;0;1;1;3;3;2;3;4;2;2;1;2;1;1;5;1;4;3;5;1;9;14;1;1;1;NaN;2;NaN;NaN;;NaN;;NaN;;66;NaN;60;NaN;1;4;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;1;1;751437067;4424651709;13.426;Cob;11846;0;0;1;1;1;1;0;0;3;5;6
8314;3;2,01E+12;2;2;5;2;1;1;1;CV-190;5.3;5;3;0;1;5;2;2;3;3;2;1;2;2;1;1;7;7;8;1;4;1;9;14;1;1;1;NaN;2;NaN;NaN;;NaN;;NaN;;NaN;54;50;NaN;1;4;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;2;1;1;738347876;4442271689;294.848;Cob;4856;0;0;0;0;1;0;0;0;4;6;3
8316;3;2,01E+12;2;2;7;5;3;3;2;CV-15;6.2;6;2;1;1;5;3;2;3;3;2;1;1;1;1;1;7;7;8;1;1;1;9;14;1;1;1;NaN;2;4;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;1;1;732290898;4479532.63;1.119.635;Cob;5858;0;0;0;0;2;0;0;0;4;15;1
8320;3;2,01E+12;2;2;7;3;3;1;2;CV-20;0.4;0;4;0;1;5;3;2;3;4;2;2;2;1;1;1;1;2;4;1;1;1;9;14;2;1;1;NaN;1;2;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;2;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;745003734;4425811991;47.835;Sec;15381;0;0;0;0;2;0;0;0;4;7;6
8321;3;2,01E+12;2;2;9;4;5;1;1;CV-20;8.8;8;8;0;1;5;2;2;3;1;2;1;1;1;1;1;5;1;4;1;1;1;9;14;2;1;1;NaN;2;NaN;NaN;;21;21;NaN;;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;2;1;2;1;1;737038238;4427248046;131.064;Pri;21516;0;0;1;1;1;0;1;0;3;14;6
8322;3;2,01E+12;2;2;11;3;7;3;1;CV-10;71.4;71;4;1;1;5;3;2;3;4;2;1;2;1;2;2;7;7;8;1;1;1;9;14;2;1;3;NaN;1;NaN;NaN;;NaN;;NaN;;56;NaN;50;NaN;1;4;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;745982787;4431322242;68.874;Pri;3159;1;0;0;1;1;0;0;1;1;8;1
8327;3;2,01E+12;2;2;9;3;5;1;2;CV-15;24.3;24;3;0;1;5;3;2;3;3;2;1;1;2;1;1;1;1;8;1;1;1;9;14;1;1;1;NaN;2;4;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;751152105;4464088211;444.234;Per;4774;0;0;0;0;2;0;0;0;4;8;6
8328;3;2,01E+12;2;2;11;6;7;3;1;CV-10;68.5;68;5;1;1;5;2;3;3;3;2;1;2;2;2;1;7;7;8;3;5;4;4;14;3;1;1;NaN;2;NaN;NaN;;NaN;;NaN;;NaN;62;60;NaN;1;4;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;1;1;747529691;4433295515;85.986;Pri;3159;0;0;0;0;1;0;0;0;4;19;2
8330;3;2,01E+12;2;2;14;6;3;1;2;CV-18;3.1;3;1;1;1;5;3;2;3;3;2;1;1;1;1;1;5;1;4;1;1;1;9;14;1;1;1;NaN;2;3;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;2;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;746792997;4417993462;-5.321;Cob;16624;0;0;1;1;2;0;0;0;3;17;6
8331;3;2,01E+12;2;2;15;3;4;1;1;CV-10;49;49;0;0;1;5;3;2;3;3;2;1;1;1;1;1;7;7;8;1;1;1;9;14;3;1;1;NaN;1;NaN;NaN;;NaN;;NaN;;NaN;NaN;NaN;71;1;4;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;1;759228684;4455351.19;281.292;Cob;5530;0;0;0;0;1;0;0;0;4;8;1
8333;3;2,01E+12;2;2;15;4;4;1;2;CV-16;8.5;8;5;1;1;5;3;2;3;3;2;1;1;1;2;1;5;1;8;1;1;1;9;14;1;1;1;NaN;2;3;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;745014128;4433890635;140.086;Sec;23726;0;0;0;0;2;0;0;0;4;14;6
8335;3;2,01E+12;2;2;18;6;7;3;2;CV-10;22.8;22;8;1;1;5;3;1;3;4;2;2;2;1;2;1;5;6;4;3;1;4;4;14;1;1;3;NaN;2;4;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;766205814;4471823981;212.214;Pri;21988;0;0;2;2;2;1;0;0;3;17;6
8336;3;2,01E+12;2;2;18;4;7;3;1;CV-235;11.3;11;3;1;1;5;2;2;3;1;2;1;2;1;1;2;7;7;8;1;1;1;9;14;3;1;1;NaN;1;NaN;NaN;;NaN;;NaN;;NaN;64;60;NaN;1;4;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;695753651;4417219531;874.676;Cob;1023;0;0;0;0;1;0;0;0;4;13;2
8340;3;2,01E+12;2;2;20;4;2;1;1;CV-11;6.3;6;3;1;1;5;2;3;3;3;2;1;2;1;2;2;7;7;8;1;1;1;9;14;2;1;1;NaN;1;NaN;NaN;;NaN;;NaN;;NaN;64;60;NaN;1;4;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;793566117;4489118.71;18.808;Cob;1971;0;1;1;2;1;4;0;1;2;11;1
8342;3;2,01E+12;2;2;20;4;2;1;2;CV-222;5;5;0;0;1;5;3;1;3;3;2;1;1;1;2;1;7;7;8;1;1;1;9;14;1;1;1;NaN;1;2;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;744393512;4421911583;30.598;Cob;7420;0;0;1;1;2;0;0;0;3;12;1
8343;3;2,01E+12;2;2;22;2;4;1;1;CV-191;1.2;1;2;1;1;5;3;2;3;3;2;1;1;1;1;1;1;1;8;1;5;1;9;14;1;1;1;NaN;2;NaN;NaN;;NaN;;NaN;;56;NaN;50;NaN;1;4;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;1;2;736605222;4438901411;271.243;Cob;5592;0;0;1;1;1;0;0;0;3;6;6
8345;3;2,01E+12;2;2;21;5;3;1;2;CV-14;24.5;24;5;1;1;5;2;2;3;1;2;1;2;2;1;1;7;7;8;1;1;1;2;14;3;1;1;NaN;2;2;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;740285434;4503144851;773.121;Cob;1128;0;0;0;0;2;0;0;0;4;16;2
8346;3;2,01E+12;2;2;22;4;4;1;1;CV-12;18.5;18;5;0;1;5;2;3;3;1;2;1;1;1;1;1;7;7;8;1;1;1;9;14;3;1;1;NaN;2;NaN;NaN;;NaN;;NaN;;66;NaN;60;NaN;1;4;2;1;2;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;2;745458.28;4496063263;915.313;Cob;1252;0;0;0;0;1;0;0;0;4;14;3
8348;3;2,01E+12;2;2;24;3;6;2;2;CV-18;2.5;2;5;1;1;5;3;2;3;3;2;1;2;1;1;1;7;7;8;1;2;1;9;14;3;1;1;NaN;1;3;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;746290702;4417659242;1.353;Cob;16624;0;0;0;0;2;0;0;0;4;7;1
8349;3;2,01E+12;2;2;25;4;7;3;1;CV-190;56;56;0;0;1;5;2;3;3;1;2;1;2;2;1;1;7;7;8;1;1;1;9;14;1;1;1;NaN;1;NaN;NaN;;NaN;;NaN;;NaN;64;60;NaN;1;4;1;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;1;2;1;1;709699938;4450982.91;1.039.628;Cob;117;0;0;1;1;1;0;0;0;3;11;5
8350;3;2,01E+12;2;2;25;6;7;3;1;CV-195;2.4;2;4;0;1;5;2;2;3;1;2;1;1;1;1;1;7;7;8;1;5;1;9;14;3;1;1;NaN;1;NaN;NaN;;NaN;;NaN;;NaN;62;60;NaN;1;4;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;707610499;4423163413;539.927;Cob;2579;0;0;0;0;1;0;0;0;4;20;1
8351;3;2,01E+12;2;2;25;1;7;3;1;CV-223;4.7;4;7;1;1;5;2;2;2;3;2;1;2;2;1;1;7;7;8;1;5;1;9;14;1;1;1;NaN;2;NaN;NaN;;NaN;;NaN;;NaN;63;60;NaN;1;4;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;2;1;2;1;1;730241773;4425854112;203.274;Sec;4214;0;1;0;1;1;0;0;1;2;23;2
8353;3;2,01E+12;2;2;26;3;1;4;2;CV-20;7.2;7;2;0;1;7;2;2;4;3;2;1;2;1;1;1;3;1;4;1;1;1;9;14;2;1;1;NaN;1;2;NaN;;NaN;;NaN;;NaN;NaN;NaN;NaN;3;4;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;2;1;1;738580359;4426905401;103.293;Pri;21516;0;0;0;0;2;0;0;0;4;10;6
8354;3;2,01E+12;2;2;27;3;2;1;1;CV-16;6;6;0;1;1;5;3;2;3;3;2;2;1;1;1;1;5;6;4;1;1;1;9;14;1;1;3;NaN;2;NaN;NaN;;NaN;;12;9;NaN;NaN;NaN;NaN;1;4;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;1;1;743264728;4435395863;145.452;Sec;23726;0;0;0;0;1;0;0;0;4;10;6
8355;3;2,01E+12;2;3;1;1;4;1;1;CV-191;1.9;1;9;0;1;5;2;2;3;3;2;1;1;1;1;1;7;7;8;1;5;1;9;14;3;1;1;NaN;1;NaN;NaN;;NaN;;NaN;;NaN;62;60;NaN;1;4;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;733220478;4431086099;206.175;Cob;5592;0;0;1;1;1;0;0;0;3;2;2
